g_loss,d_loss,wasserstein
-2.7720495570789683,-1.1772227029908786,1.3363522399555554
-2.181165960702029,-1.119420344179327,1.3035115111957898
-3.029415639964017,-1.1697883118282666,1.3565864021127874
-2.544609308242798,-1.2847975004803052,1.4391863562844016
-2.7594019933180376,-1.3397533134980635,1.4858778390017422
-2.2610382491892036,-1.113244441422549,1.2650078589265996
-3.1923688541759145,-1.0184487646276301,1.1821061697873203
-2.5863189588893545,-1.075951332395727,1.2539894364096902
-2.5816914385015313,-1.0946586294607683,1.2485171339728616
-2.9393260912461714,-1.168323657729409,1.3131770870902322
-2.8618345260620117,-1.0273282040249219,1.1725418350913308
-2.0960402204231783,-1.1433017253875732,1.274113817648454
-2.726308595050465,-1.072692502628673,1.2252458767457441
-2.497504396872087,-1.0706985538656062,1.2213224389336326
-2.652221137827093,-1.0495334701104597,1.1994341178373857
-2.874577522277832,-1.2660495042800903,1.4762521657076748
-2.4856630807573143,-1.1953435431827197,1.3728579499504783
-2.7438196458599786,-1.1591746590354226,1.3673031546852805
-2.795535686341199,-0.9794962216507305,1.1585692058910022
-2.380361118099906,-1.2633859379725023,1.4274665334007957
-2.8335640105334194,-1.202266741882671,1.3882679614153774
-2.6983263167467983,-1.1854884461923079,1.3120088360526345
-2.7158850648186426,-1.1821163296699524,1.3428481275385076
-2.634660476988012,-1.3307972008531743,1.5325309796766802
-3.1495660976930098,-1.2891046513210644,1.4077892303466797
-2.7749188379807905,-1.3114204515110364,1.4832029992883855
-2.99198486588218,-1.2094794240864841,1.3589502573013306
-2.3941121751611885,-1.2736153548414058,1.4296102848919956
-3.0644351027228613,-1.0951416058973833,1.2911624800075183
-2.0994217612526636,-1.0055627877062017,1.1345404928380793
-3.5470700047232886,-1.1847195679491216,1.352688724344427
-2.784430655566129,-0.9558764235539869,1.095647551796653
-2.9936881065368652,-1.1638701612299138,1.3320479176261208
-2.6834281899712304,-1.1914565861225128,1.3952607891776345
-2.3778005730022085,-1.2412466704845428,1.3936271233992144
-3.428091125054793,-1.2879356958649375,1.4472289518876509
-2.4789942042394117,-1.30356103181839,1.493870648470792
-2.372228207913312,-1.0909928516908125,1.2235996994105252
-3.5664209019054067,-1.2127020088109104,1.3669467839327725
-2.52743305943229,-1.1743776202201843,1.3134289329702205
-3.1321302327242764,-1.2149002010172063,1.401616790077903
-2.5853053006258877,-1.347673855044625,1.5223144401203503
-2.8315324891697276,-1.162863091988997,1.374292102727023
-2.87057381326502,-1.2734773267399182,1.4537991610440342
-3.305619857527993,-1.0214837410233237,1.18437030098655
-1.470456751910123,-1.1603050936352124,1.3085971095345237
-3.0480174042961816,-1.280516190962358,1.4055752862583508
-2.9745560450987383,-1.1392758651213213,1.298511971126903
-2.3995190967213023,-1.277800809253346,1.455478473143144
-2.5609946223822506,-1.192982630296187,1.3677900162610142
-3.4323865500363437,-1.0597680874846198,1.2172018397938122
-2.79840163751082,-1.2121722481467507,1.376794527877461
-2.7158079797571357,-1.047529318115928,1.1846435178409924
-2.226105890490792,-1.2168247428807346,1.3277770280838013
-2.7301369688727637,-1.0882944329218431,1.2841346155513416
-3.802920189770785,-1.2242841774767095,1.3988897366957231
-2.8286054892973467,-1.3679183504798196,1.5387306646867231
-2.5817484855651855,-1.0100993676619097,1.1975681239908391
-2.9735048467462715,-1.1753410209308972,1.3457403724843806
-3.01727831363678,-1.077696526592428,1.2551219463348389
-3.5248275236649946,-1.1728866533799605,1.35159141367132
-2.510559092868458,-1.1066826473582874,1.2719093669544568
-3.0565724697980015,-1.0166490403088657,1.214027469808405
-2.8664219162680884,-1.1684862808747725,1.3387465260245583
-2.3834452520717275,-1.1577757000923157,1.331156394698403
-3.6502408764579077,-1.1024945161559365,1.2754543261094526
-2.4322782267223704,-1.3017294840379194,1.4494486505335027
-2.828041921962391,-1.0984796990047803,1.2461628805507312
-2.734030685641549,-1.2307895692912014,1.4081502610986882
-2.7371230884031816,-1.0993046056140552,1.2494907812638716
-2.9263988624919546,-1.3177398930896411,1.4824922193180432
-2.8532101891257544,-1.3297402181408622,1.487848780371926
-2.921583890914917,-1.404838740825653,1.5540827729485251
-2.9894966428930108,-1.203894024545496,1.3716060356660322
-2.636737411672419,-1.3046645359559492,1.436026854948564
-2.8332753506573765,-1.2814818241379478,1.4395113424821333
-2.657364931973544,-1.1156067902391607,1.303105961192738
-3.131834376942028,-1.2930156751112505,1.4643257856369019
-2.951594677838412,-1.2392553091049194,1.4377574487165972
-2.858645796775818,-1.0819528319618918,1.2472377148541538
-2.844471432945945,-1.3366741375489668,1.551128777590665
-2.840137655084783,-1.3312025612050837,1.5436868884346702
-2.591030142524026,-1.0649172555316577,1.2332903363487937
-3.5219351811842485,-1.1472112319686196,1.2764374776320024
-3.398065599528226,-1.354182015765797,1.5580425695939497
-1.8775097781961614,-1.1424605683846907,1.312479550188238
-3.504320599816062,-1.3404249223795803,1.545852162621238
-2.7076545737006446,-1.2309891093860974,1.3946232362227007
-3.329635403373025,-1.1860634955492886,1.3551224361766467
-2.7059267217462715,-1.201978174122897,1.3665064248171719
-3.1307709217071533,-1.2571254860271106,1.430789058858698
-2.9301101619547065,-1.1050416014411233,1.2427838065407493
-3.2532305283979936,-1.3360089551318775,1.5168742049824109
-2.8570217436010186,-1.1469617377627979,1.3622461015527898
-3.1557823419570923,-1.290359990163283,1.4744091792540117
-2.8675553581931372,-1.2152791131626477,1.367466471411965
-3.3265060511502353,-1.1738736737858166,1.3435608473691074
-3.226146264509721,-1.3530639843507246,1.504375241019509
-2.823748382655057,-0.9878205358982086,1.1536003351211548
-3.0517969781702217,-1.139291232282465,1.3242651657624678
-3.053910580548373,-1.287628542293202,1.4491040489890359
-3.712854277003895,-1.258847171610052,1.427757447416132
-2.0894815108992835,-1.2940103628418662,1.438186439600858
-3.0633172555403276,-1.273994586684487,1.4474142031236128
-3.099005260250785,-1.2594965208660474,1.4252072897824375
-2.720488255674189,-1.2377643964507363,1.389184995131059
-3.488719766790217,-1.2222201878374273,1.3450618223710493
