Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 6, 2023 3:00 PM;Jan 6, 2023 4:00 PM;4,635.50;1,256.75;5,608.25;23,728.00;1,165.00;150.75;2,414.50;10,380.75;5,949.50;3,241.50;966.25;1,761.25
Jan 6, 2023 4:00 PM;Jan 6, 2023 5:00 PM;4,790.50;1,281.75;5,974.25;20,956.75;69.25;152.00;2,418.25;10,841.00;6,605.25;3,606.25;2,458.75;1,784.50
Jan 6, 2023 5:00 PM;Jan 6, 2023 6:00 PM;4,891.25;1,268.50;6,123.25;19,714.50;4.00;152.00;2,417.00;10,901.25;6,766.25;3,802.25;5,896.00;1,786.50
Jan 6, 2023 6:00 PM;Jan 6, 2023 7:00 PM;4,869.00;1,215.00;6,385.75;19,507.25;2.25;152.00;2,418.00;10,876.00;6,181.25;3,636.25;4,875.00;1,779.25
Jan 6, 2023 7:00 PM;Jan 6, 2023 8:00 PM;4,842.25;1,200.25;5,789.25;19,151.75;2.00;152.00;2,418.00;10,951.50;5,224.50;3,455.25;4,197.25;1,769.00
Jan 6, 2023 8:00 PM;Jan 6, 2023 9:00 PM;4,725.50;1,217.00;5,843.00;18,710.00;2.00;152.25;2,416.50;10,867.00;4,387.75;3,391.25;1,608.25;1,761.00
Jan 6, 2023 9:00 PM;Jan 6, 2023 10:00 PM;4,579.25;1,214.00;5,503.00;18,493.00;2.00;153.00;2,415.50;10,556.50;3,079.00;3,224.00;717.25;1,767.25
Jan 6, 2023 10:00 PM;Jan 6, 2023 11:00 PM;4,479.25;1,203.50;4,951.50;17,484.25;2.50;147.00;2,415.25;10,302.50;2,621.50;3,212.25;709.00;1,762.75
Jan 6, 2023 11:00 PM;Jan 7, 2023 12:00 AM;4,377.00;1,197.50;4,635.00;16,408.25;2.00;139.50;2,414.50;9,040.00;2,193.00;2,915.75;110.00;1,765.50
Jan 7, 2023 12:00 AM;Jan 7, 2023 1:00 AM;4,328.50;1,175.75;4,024.00;15,315.75;2.00;134.50;2,410.25;7,886.00;2,008.00;2,293.50;89.00;1,762.00
Jan 7, 2023 1:00 AM;Jan 7, 2023 2:00 AM;4,319.50;1,160.00;4,152.25;14,724.00;2.00;128.75;2,409.00;7,929.75;1,869.25;2,038.25;277.25;1,689.25
Jan 7, 2023 2:00 AM;Jan 7, 2023 3:00 AM;4,294.00;1,148.75;4,717.00;14,834.75;2.00;126.25;2,409.00;7,356.00;1,934.00;1,959.50;148.25;1,700.75
Jan 7, 2023 3:00 AM;Jan 7, 2023 4:00 AM;4,272.50;1,147.75;5,555.00;14,930.00;2.00;125.75;2,409.50;6,695.25;2,002.00;1,958.50;82.75;1,690.25
Jan 7, 2023 4:00 AM;Jan 7, 2023 5:00 AM;4,269.25;1,150.25;5,891.75;15,043.25;2.25;125.00;2,409.50;6,577.00;2,036.00;1,975.00;81.50;1,654.00
Jan 7, 2023 5:00 AM;Jan 7, 2023 6:00 AM;4,298.50;1,151.50;6,074.50;15,147.50;2.25;125.50;2,408.75;6,179.50;2,066.00;1,985.25;96.50;1,660.75
Jan 7, 2023 6:00 AM;Jan 7, 2023 7:00 AM;4,374.00;1,147.50;6,088.25;15,415.50;2.00;126.00;2,408.00;6,767.50;2,118.25;2,070.75;123.75;1,656.00
Jan 7, 2023 7:00 AM;Jan 7, 2023 8:00 AM;4,525.25;1,164.75;6,099.25;15,952.75;2.75;126.50;2,406.25;7,615.25;2,120.75;2,303.50;260.50;1,666.25
Jan 7, 2023 8:00 AM;Jan 7, 2023 9:00 AM;4,690.00;1,166.75;6,018.75;16,288.00;252.75;127.00;2,409.00;7,707.25;2,123.00;2,335.50;980.25;1,677.75
Jan 7, 2023 9:00 AM;Jan 7, 2023 10:00 AM;4,734.25;1,184.00;5,794.75;15,785.25;2,359.75;126.75;2,411.50;7,892.50;2,481.50;2,352.50;1,591.25;1,696.50
Jan 7, 2023 10:00 AM;Jan 7, 2023 11:00 AM;4,769.00;1,185.50;5,831.25;15,081.75;5,476.00;128.00;2,414.50;8,029.50;2,485.75;2,393.50;2,500.50;1,714.25
Jan 7, 2023 11:00 AM;Jan 7, 2023 12:00 PM;4,689.00;1,180.00;5,906.25;15,048.75;8,229.50;127.75;2,412.00;8,108.75;2,482.00;2,437.00;1,329.75;1,745.75
Jan 7, 2023 12:00 PM;Jan 7, 2023 1:00 PM;4,587.00;1,200.25;5,929.25;15,176.25;9,617.75;123.50;2,409.25;7,803.25;2,456.50;2,289.00;323.50;1,754.00
Jan 7, 2023 1:00 PM;Jan 7, 2023 2:00 PM;4,527.50;1,203.00;6,022.25;14,849.00;9,204.25;121.75;2,405.25;7,588.50;2,431.00;2,185.00;921.25;1,737.75
Jan 7, 2023 2:00 PM;Jan 7, 2023 3:00 PM;4,523.00;1,185.50;5,940.25;15,118.00;6,747.50;121.00;2,403.25;7,503.00;2,404.25;2,169.00;673.75;1,757.75
Jan 7, 2023 3:00 PM;Jan 7, 2023 4:00 PM;4,572.25;1,183.50;6,005.50;16,076.25;2,814.75;120.75;2,404.00;7,790.00;2,395.75;2,172.75;1,277.75;1,717.50
Jan 7, 2023 4:00 PM;Jan 7, 2023 5:00 PM;4,687.50;1,219.75;6,166.00;18,738.50;226.00;128.75;2,405.00;8,154.75;2,433.50;2,293.25;2,856.50;1,774.75
Jan 7, 2023 5:00 PM;Jan 7, 2023 6:00 PM;4,762.75;1,242.75;6,267.50;22,152.00;4.50;130.00;2,406.75;8,520.75;2,486.25;2,354.50;4,695.75;1,778.00
Jan 7, 2023 6:00 PM;Jan 7, 2023 7:00 PM;4,724.25;1,209.50;6,113.00;25,279.75;2.75;130.00;2,410.50;8,439.50;2,586.75;2,321.75;3,153.75;1,760.75
Jan 7, 2023 7:00 PM;Jan 7, 2023 8:00 PM;4,663.75;1,250.75;6,185.50;26,686.00;2.00;124.25;2,410.75;7,560.25;2,650.50;2,104.25;1,092.50;1,742.00
Jan 7, 2023 8:00 PM;Jan 7, 2023 9:00 PM;4,549.00;1,237.50;6,313.00;27,410.50;2.00;121.25;2,409.50;5,919.00;2,597.75;1,914.75;698.75;1,762.25
Jan 7, 2023 9:00 PM;Jan 7, 2023 10:00 PM;4,452.00;1,199.75;6,405.50;27,347.75;2.00;121.25;2,410.25;4,481.00;2,447.25;1,733.25;292.50;1,778.50
Jan 7, 2023 10:00 PM;Jan 7, 2023 11:00 PM;4,388.25;1,207.25;6,391.25;26,582.00;2.00;122.00;2,410.75;4,452.25;2,419.50;1,737.75;249.25;1,757.25
Jan 7, 2023 11:00 PM;Jan 8, 2023 12:00 AM;4,348.50;1,198.25;6,394.75;26,622.00;2.00;123.00;2,409.75;4,440.50;2,379.00;1,606.00;25.50;1,775.00
Jan 8, 2023 12:00 AM;Jan 8, 2023 1:00 AM;4,310.50;1,253.75;6,970.75;25,735.75;2.00;123.50;2,414.75;4,446.50;2,249.00;1,861.50;35.75;1,837.25
Jan 8, 2023 1:00 AM;Jan 8, 2023 2:00 AM;4,278.25;1,317.00;7,072.25;24,765.00;2.00;123.00;2,416.25;4,450.25;2,216.75;1,678.50;93.75;1,807.50
Jan 8, 2023 2:00 AM;Jan 8, 2023 3:00 AM;4,269.75;1,315.25;7,017.50;23,586.00;2.00;123.00;2,416.25;4,424.50;2,274.50;1,716.25;67.25;1,825.00
Jan 8, 2023 3:00 AM;Jan 8, 2023 4:00 AM;4,262.50;1,245.25;6,748.25;22,237.25;2.00;123.00;2,416.00;4,407.50;2,440.00;1,687.25;98.25;1,799.00
Jan 8, 2023 4:00 AM;Jan 8, 2023 5:00 AM;4,277.25;1,239.50;6,861.25;21,464.00;2.25;123.00;2,415.25;4,404.00;2,284.00;1,728.50;139.75;1,806.75
Jan 8, 2023 5:00 AM;Jan 8, 2023 6:00 AM;4,304.25;1,199.25;6,826.75;20,670.00;2.25;122.00;2,416.25;4,421.50;2,211.25;1,705.50;95.50;1,771.00
Jan 8, 2023 6:00 AM;Jan 8, 2023 7:00 AM;4,351.50;1,219.25;6,671.00;19,732.50;2.00;121.50;2,417.75;4,492.00;2,223.00;1,707.50;129.50;1,718.25
Jan 8, 2023 7:00 AM;Jan 8, 2023 8:00 AM;4,414.25;1,230.75;6,467.75;19,784.25;2.75;121.25;2,417.50;4,508.50;2,270.50;1,717.50;114.50;1,725.00
Jan 8, 2023 8:00 AM;Jan 8, 2023 9:00 AM;4,495.25;1,246.75;6,111.75;20,272.75;180.25;121.50;2,417.50;4,592.00;2,294.50;1,885.50;93.50;1,697.50
Jan 8, 2023 9:00 AM;Jan 8, 2023 10:00 AM;4,540.50;1,217.75;6,027.00;20,631.50;1,089.00;121.00;2,418.25;5,596.75;2,330.50;1,996.00;98.75;1,739.25
Jan 8, 2023 10:00 AM;Jan 8, 2023 11:00 AM;4,585.25;1,212.50;6,158.00;19,421.00;2,893.75;120.75;2,417.50;6,497.25;2,353.00;2,169.25;279.00;1,734.75
Jan 8, 2023 11:00 AM;Jan 8, 2023 12:00 PM;4,594.75;1,233.50;6,044.75;18,606.25;4,559.25;126.75;2,415.75;7,277.50;2,367.75;2,283.00;1,470.75;1,728.00
Jan 8, 2023 12:00 PM;Jan 8, 2023 1:00 PM;4,546.25;1,195.75;5,749.50;18,259.00;5,076.25;131.50;2,414.75;7,475.75;2,364.50;2,317.50;599.00;1,727.00
Jan 8, 2023 1:00 PM;Jan 8, 2023 2:00 PM;4,500.25;1,173.75;5,766.25;17,259.25;4,440.75;125.00;2,411.75;7,556.75;2,361.00;2,164.00;285.50;1,717.00
Jan 8, 2023 2:00 PM;Jan 8, 2023 3:00 PM;4,495.00;1,175.25;5,421.25;16,512.25;3,040.75;133.50;2,410.50;7,997.50;2,367.50;2,321.75;307.50;1,746.00
Jan 8, 2023 3:00 PM;Jan 8, 2023 4:00 PM;4,590.00;1,186.25;5,395.00;15,924.00;1,261.00;141.00;2,409.75;8,193.25;2,400.25;2,439.75;2,353.75;1,781.50
Jan 8, 2023 4:00 PM;Jan 8, 2023 5:00 PM;4,689.00;1,171.75;5,832.00;17,248.25;117.00;144.25;2,409.75;8,378.00;2,286.25;2,543.50;2,789.00;1,845.50
Jan 8, 2023 5:00 PM;Jan 8, 2023 6:00 PM;4,760.75;1,210.00;5,821.25;18,486.50;2.75;136.75;2,409.75;8,424.75;2,311.75;2,529.50;5,294.00;1,888.50
Jan 8, 2023 6:00 PM;Jan 8, 2023 7:00 PM;4,783.75;1,219.00;5,769.00;18,962.00;2.00;144.75;2,409.75;8,424.00;2,209.25;2,509.75;6,155.00;1,855.00
Jan 8, 2023 7:00 PM;Jan 8, 2023 8:00 PM;4,785.25;1,238.75;5,887.00;18,521.50;2.25;145.75;2,410.25;8,508.00;2,202.25;2,556.50;5,424.00;1,819.75
Jan 8, 2023 8:00 PM;Jan 8, 2023 9:00 PM;4,659.75;1,233.50;6,115.00;18,660.25;3.00;146.25;2,409.75;8,601.50;2,191.00;2,556.00;4,553.50;1,827.75
Jan 8, 2023 9:00 PM;Jan 8, 2023 10:00 PM;4,543.50;1,207.00;5,988.50;18,774.00;2.00;141.00;2,409.00;8,960.25;2,203.00;2,482.25;2,347.00;1,851.00
Jan 8, 2023 10:00 PM;Jan 8, 2023 11:00 PM;4,453.00;1,180.50;6,050.50;19,144.75;2.00;142.00;2,409.25;8,985.50;2,160.75;2,448.25;744.00;1,875.25
Jan 8, 2023 11:00 PM;Jan 9, 2023 12:00 AM;4,377.75;1,196.00;6,202.00;19,969.25;2.00;132.25;2,409.00;8,605.25;2,136.50;2,260.00;31.50;1,845.00
Jan 9, 2023 12:00 AM;Jan 9, 2023 1:00 AM;4,315.75;1,157.25;6,070.75;20,771.25;2.00;123.50;2,409.50;7,483.25;2,144.00;2,177.25;4.00;1,874.00
Jan 9, 2023 1:00 AM;Jan 9, 2023 2:00 AM;4,281.00;1,165.75;6,191.25;20,703.00;2.00;119.25;2,409.50;6,141.25;2,147.25;2,092.00;119.50;1,836.75
Jan 9, 2023 2:00 AM;Jan 9, 2023 3:00 AM;4,243.75;1,139.25;6,210.00;20,745.25;2.50;119.00;2,408.25;5,969.50;2,143.75;2,123.25;133.00;1,841.00
Jan 9, 2023 3:00 AM;Jan 9, 2023 4:00 AM;4,234.25;1,148.50;6,099.75;20,326.25;2.50;119.75;2,411.00;6,529.75;2,196.25;2,044.25;134.50;1,828.75
Jan 9, 2023 4:00 AM;Jan 9, 2023 5:00 AM;4,257.50;1,164.75;6,191.75;19,353.00;2.25;119.50;2,409.00;7,456.00;2,635.75;2,147.00;135.00;1,806.25
Jan 9, 2023 5:00 AM;Jan 9, 2023 6:00 AM;4,343.50;1,228.25;5,517.00;19,309.75;2.50;119.25;2,407.00;8,800.75;3,365.75;2,361.50;153.25;1,799.00
Jan 9, 2023 6:00 AM;Jan 9, 2023 7:00 AM;4,457.25;1,259.00;5,254.50;19,606.25;3.25;119.75;2,404.25;11,496.25;4,431.50;2,846.25;558.50;1,789.50
Jan 9, 2023 7:00 AM;Jan 9, 2023 8:00 AM;4,630.00;1,222.75;5,040.00;21,082.00;2.50;124.25;2,400.75;13,400.50;5,670.50;3,515.25;1,013.25;1,787.00
Jan 9, 2023 8:00 AM;Jan 9, 2023 9:00 AM;4,730.75;1,249.50;4,504.75;22,313.00;150.75;130.50;2,395.00;13,621.75;6,515.75;3,618.75;1,442.75;1,787.75
Jan 9, 2023 9:00 AM;Jan 9, 2023 10:00 AM;4,725.50;1,271.25;4,401.50;21,790.75;1,526.50;137.00;2,392.75;13,985.50;7,154.75;3,758.00;2,746.25;1,791.75
Jan 9, 2023 10:00 AM;Jan 9, 2023 11:00 AM;4,727.75;1,268.50;4,077.50;21,309.50;3,524.00;137.00;2,396.75;14,268.75;7,484.75;3,808.75;2,510.75;1,797.50
Jan 9, 2023 11:00 AM;Jan 9, 2023 12:00 PM;4,680.25;1,287.75;3,788.00;21,109.25;4,833.75;137.00;2,397.50;14,498.50;7,492.75;3,774.00;825.75;1,813.00
Jan 9, 2023 12:00 PM;Jan 9, 2023 1:00 PM;4,567.50;1,278.25;3,232.50;19,561.75;5,078.25;130.75;2,399.00;14,592.25;7,211.75;3,928.75;1,094.75;1,818.50
Jan 9, 2023 1:00 PM;Jan 9, 2023 2:00 PM;4,584.00;1,262.25;2,577.25;17,496.25;4,780.00;130.50;2,395.00;14,681.25;7,978.00;3,915.75;1,595.25;1,839.50
Jan 9, 2023 2:00 PM;Jan 9, 2023 3:00 PM;4,628.75;1,429.00;2,073.50;15,645.75;3,555.75;142.75;2,393.00;14,663.50;8,131.25;4,187.50;2,847.50;1,911.75
Jan 9, 2023 3:00 PM;Jan 9, 2023 4:00 PM;4,669.50;1,552.25;2,087.75;14,202.00;1,497.25;144.75;2,396.75;14,509.75;8,183.25;4,379.75;3,530.50;1,892.50
Jan 9, 2023 4:00 PM;Jan 9, 2023 5:00 PM;4,784.00;1,681.50;1,643.25;14,618.00;138.25;144.50;2,397.75;14,367.75;8,346.25;4,324.00;5,708.50;1,891.50
Jan 9, 2023 5:00 PM;Jan 9, 2023 6:00 PM;4,845.25;1,711.50;1,744.50;15,115.50;2.75;143.75;2,396.75;14,382.75;8,255.00;4,358.50;7,010.50;1,924.25
Jan 9, 2023 6:00 PM;Jan 9, 2023 7:00 PM;4,862.25;1,649.25;2,184.50;15,913.00;3.25;144.75;2,397.00;14,525.50;8,327.75;4,369.50;5,989.00;1,919.25
Jan 9, 2023 7:00 PM;Jan 9, 2023 8:00 PM;4,802.25;1,539.00;2,659.75;16,392.25;2.25;145.75;2,393.75;14,771.50;8,403.75;4,251.50;4,518.50;1,913.50
Jan 9, 2023 8:00 PM;Jan 9, 2023 9:00 PM;4,627.50;1,497.50;2,903.25;17,105.00;2.25;147.00;2,392.75;14,747.00;8,170.25;4,162.25;2,375.50;1,923.75
Jan 9, 2023 9:00 PM;Jan 9, 2023 10:00 PM;4,518.25;1,613.25;3,475.00;17,263.25;2.00;145.50;2,393.75;14,911.25;7,493.75;3,856.00;1,183.75;1,914.25
Jan 9, 2023 10:00 PM;Jan 9, 2023 11:00 PM;4,453.75;1,700.25;3,930.00;17,208.25;2.25;143.75;2,398.25;14,880.00;6,506.25;3,491.00;661.00;1,897.00
Jan 9, 2023 11:00 PM;Jan 10, 2023 12:00 AM;4,361.75;1,505.75;4,136.25;17,101.25;2.25;139.50;2,397.50;14,722.25;5,318.25;2,900.75;21.00;1,879.75
Jan 10, 2023 12:00 AM;Jan 10, 2023 1:00 AM;4,282.25;1,502.00;3,734.00;17,346.75;2.00;131.75;2,397.75;14,287.75;4,703.50;2,750.50;123.50;1,828.50
Jan 10, 2023 1:00 AM;Jan 10, 2023 2:00 AM;4,242.25;1,422.75;3,319.25;17,889.50;2.00;125.25;2,398.25;13,864.50;3,991.00;2,609.75;86.75;1,756.25
Jan 10, 2023 2:00 AM;Jan 10, 2023 3:00 AM;4,264.75;1,392.00;3,073.75;18,240.00;2.00;126.75;2,394.75;13,413.25;3,752.00;2,652.25;83.00;1,772.00
Jan 10, 2023 3:00 AM;Jan 10, 2023 4:00 AM;4,247.00;1,392.50;2,916.25;18,119.00;2.25;126.75;2,396.00;13,503.75;3,746.50;2,616.50;83.00;1,775.50
Jan 10, 2023 4:00 AM;Jan 10, 2023 5:00 AM;4,257.25;1,369.75;2,879.25;18,756.00;2.25;126.00;2,394.50;13,748.50;3,907.50;2,753.25;92.00;1,772.00
Jan 10, 2023 5:00 AM;Jan 10, 2023 6:00 AM;4,283.50;1,459.25;2,791.00;18,548.00;2.25;126.25;2,396.75;14,450.25;4,742.25;3,187.00;109.75;1,756.75
Jan 10, 2023 6:00 AM;Jan 10, 2023 7:00 AM;4,444.50;1,667.75;2,954.75;18,009.25;2.50;140.25;2,396.75;15,124.75;6,696.50;3,920.00;1,277.00;1,785.00
Jan 10, 2023 7:00 AM;Jan 10, 2023 8:00 AM;4,683.75;1,967.75;2,859.00;17,309.50;2.75;146.25;2,396.25;15,122.00;7,377.75;4,273.25;5,061.00;1,790.00
Jan 10, 2023 8:00 AM;Jan 10, 2023 9:00 AM;4,793.75;1,719.25;2,837.00;16,543.00;174.00;146.75;2,394.25;15,127.00;8,239.25;4,424.00;6,382.75;1,815.00
Jan 10, 2023 9:00 AM;Jan 10, 2023 10:00 AM;4,762.75;1,514.25;3,566.25;16,586.00;1,667.50;146.00;2,393.00;15,138.50;8,330.50;4,524.50;4,835.50;1,820.50
Jan 10, 2023 10:00 AM;Jan 10, 2023 11:00 AM;4,735.75;1,495.75;3,990.50;16,626.25;3,973.00;146.25;2,392.00;15,121.75;8,392.75;4,257.50;3,236.75;1,841.75
Jan 10, 2023 11:00 AM;Jan 10, 2023 12:00 PM;4,681.75;1,568.25;4,480.00;16,553.00;5,582.00;146.75;2,390.00;15,115.50;8,536.50;4,136.50;2,241.50;1,854.50
Jan 10, 2023 12:00 PM;Jan 10, 2023 1:00 PM;4,555.50;1,467.00;4,848.25;16,625.75;6,073.50;147.00;2,390.50;15,098.50;8,625.50;4,102.75;1,375.00;1,861.25
Jan 10, 2023 1:00 PM;Jan 10, 2023 2:00 PM;4,510.75;1,410.25;5,449.75;16,678.00;5,320.25;148.00;2,390.25;15,084.00;8,679.50;4,196.25;462.25;1,836.00
Jan 10, 2023 2:00 PM;Jan 10, 2023 3:00 PM;4,515.25;1,442.75;5,342.75;16,493.50;3,610.75;147.25;2,390.00;15,086.00;8,709.00;4,251.50;1,001.00;1,836.25
Jan 10, 2023 3:00 PM;Jan 10, 2023 4:00 PM;4,574.50;1,411.00;5,287.75;17,203.00;1,565.50;145.75;2,389.25;15,065.50;9,015.50;4,392.75;942.50;1,836.25
Jan 10, 2023 4:00 PM;Jan 10, 2023 5:00 PM;4,695.50;1,425.00;5,409.50;19,645.00;161.00;145.50;2,390.75;14,995.25;8,891.25;4,157.25;604.50;1,853.00
Jan 10, 2023 5:00 PM;Jan 10, 2023 6:00 PM;4,789.50;1,410.75;5,351.50;22,949.25;2.00;145.00;2,389.25;15,050.25;9,014.75;4,205.75;1,791.50;1,873.75
Jan 10, 2023 6:00 PM;Jan 10, 2023 7:00 PM;4,760.75;1,396.00;5,535.75;26,279.00;2.50;146.00;2,389.00;15,000.50;8,670.50;3,950.00;1,093.25;1,869.00
Jan 10, 2023 7:00 PM;Jan 10, 2023 8:00 PM;4,705.25;1,401.00;4,044.50;29,222.00;2.00;140.75;2,390.75;14,816.25;7,632.50;3,687.50;850.00;1,828.00
Jan 10, 2023 8:00 PM;Jan 10, 2023 9:00 PM;4,564.75;1,397.00;3,889.75;32,146.75;2.00;131.50;2,386.50;14,069.25;6,143.75;3,138.75;623.75;1,803.75
Jan 10, 2023 9:00 PM;Jan 10, 2023 10:00 PM;4,418.25;1,355.50;3,340.25;34,127.00;2.25;124.50;2,384.75;11,897.50;5,875.75;2,475.00;57.25;1,811.25
Jan 10, 2023 10:00 PM;Jan 10, 2023 11:00 PM;4,291.50;1,374.75;3,321.75;34,218.25;2.00;120.00;2,389.25;9,944.50;5,926.75;2,267.75;22.75;1,803.50
Jan 10, 2023 11:00 PM;Jan 11, 2023 12:00 AM;4,242.25;1,369.75;3,211.75;34,723.25;2.00;120.00;2,388.00;7,857.75;5,756.75;2,169.50;52.75;1,777.00
Jan 11, 2023 12:00 AM;Jan 11, 2023 1:00 AM;4,210.75;1,358.00;3,689.25;32,459.75;2.00;121.00;2,387.25;7,372.75;5,162.75;1,993.50;51.25;1,806.50
Jan 11, 2023 1:00 AM;Jan 11, 2023 2:00 AM;4,192.25;1,355.00;4,773.50;30,911.75;2.25;122.50;2,385.75;7,089.50;4,107.75;2,006.50;82.75;1,748.25
Jan 11, 2023 2:00 AM;Jan 11, 2023 3:00 AM;4,187.25;1,372.50;5,208.75;31,081.50;2.25;122.75;2,384.25;7,081.25;3,938.25;2,024.25;132.50;1,743.25
Jan 11, 2023 3:00 AM;Jan 11, 2023 4:00 AM;4,175.25;1,418.25;5,149.25;30,048.00;2.00;122.00;2,383.50;7,065.25;3,802.00;1,940.00;86.25;1,748.25
Jan 11, 2023 4:00 AM;Jan 11, 2023 5:00 AM;4,196.50;1,447.50;5,089.25;30,905.50;2.00;121.50;2,380.75;7,051.50;3,846.00;1,970.25;84.00;1,701.00
Jan 11, 2023 5:00 AM;Jan 11, 2023 6:00 AM;4,238.50;1,406.75;5,229.75;33,528.00;2.25;122.25;2,381.50;7,044.50;4,117.75;2,043.00;79.75;1,687.50
Jan 11, 2023 6:00 AM;Jan 11, 2023 7:00 AM;4,322.00;1,400.25;5,302.25;34,595.00;2.50;126.75;2,377.25;8,323.50;4,410.25;2,404.00;929.75;1,707.25
Jan 11, 2023 7:00 AM;Jan 11, 2023 8:00 AM;4,511.00;1,403.50;5,223.75;31,705.50;3.00;129.00;2,377.75;11,776.25;5,770.00;2,994.25;2,257.75;1,708.00
Jan 11, 2023 8:00 AM;Jan 11, 2023 9:00 AM;4,661.25;1,460.50;4,577.75;28,434.25;173.25;131.75;2,377.50;12,969.75;7,358.50;3,711.75;4,571.50;1,722.75
Jan 11, 2023 9:00 AM;Jan 11, 2023 10:00 AM;4,689.75;1,439.75;4,874.75;25,787.00;1,180.75;136.25;2,376.00;12,953.25;7,827.25;3,795.75;5,850.25;1,707.00
Jan 11, 2023 10:00 AM;Jan 11, 2023 11:00 AM;4,685.25;1,468.25;4,630.25;24,280.50;2,448.00;136.50;2,372.75;13,018.50;8,059.00;3,760.00;4,238.50;1,718.50
Jan 11, 2023 11:00 AM;Jan 11, 2023 12:00 PM;4,627.25;1,479.50;4,784.50;22,589.75;3,294.75;136.75;2,372.75;13,472.75;7,806.50;3,800.00;3,617.50;1,702.00
Jan 11, 2023 12:00 PM;Jan 11, 2023 1:00 PM;4,519.00;1,461.50;4,777.75;22,003.50;3,876.75;139.25;2,372.25;13,672.25;7,370.75;3,804.25;1,750.50;1,706.00
Jan 11, 2023 1:00 PM;Jan 11, 2023 2:00 PM;4,433.75;1,466.25;5,032.00;22,848.75;3,528.50;138.75;2,371.25;13,619.25;6,780.75;3,741.75;631.50;1,704.75
Jan 11, 2023 2:00 PM;Jan 11, 2023 3:00 PM;4,418.50;1,526.75;5,010.75;23,320.25;2,511.25;139.00;2,370.25;13,692.00;6,686.75;3,824.75;791.50;1,713.75
Jan 11, 2023 3:00 PM;Jan 11, 2023 4:00 PM;4,492.25;1,489.25;5,079.00;23,568.25;1,060.75;142.00;2,370.00;13,729.75;6,658.75;3,897.00;1,154.50;1,743.25
Jan 11, 2023 4:00 PM;Jan 11, 2023 5:00 PM;4,667.00;1,514.00;5,025.75;24,238.00;124.75;141.75;2,367.00;13,708.75;6,992.50;3,902.75;1,472.25;1,786.25
Jan 11, 2023 5:00 PM;Jan 11, 2023 6:00 PM;4,756.50;1,460.50;5,377.50;25,743.00;2.25;136.25;2,365.25;13,432.25;7,222.25;3,706.75;2,761.25;1,812.75
Jan 11, 2023 6:00 PM;Jan 11, 2023 7:00 PM;4,780.00;1,467.00;5,347.75;28,263.00;2.25;141.25;2,363.75;13,082.25;7,305.50;3,718.25;4,052.75;1,823.75
Jan 11, 2023 7:00 PM;Jan 11, 2023 8:00 PM;4,739.00;1,446.25;5,025.25;30,876.50;2.25;135.50;2,365.25;12,207.00;7,071.50;3,640.75;2,594.50;1,782.75
Jan 11, 2023 8:00 PM;Jan 11, 2023 9:00 PM;4,514.25;1,428.25;4,438.25;32,469.50;2.00;128.75;2,363.25;11,040.25;6,479.75;2,867.75;870.25;1,744.50
Jan 11, 2023 9:00 PM;Jan 11, 2023 10:00 PM;4,417.25;1,428.50;4,290.25;33,818.50;2.25;123.50;2,360.75;8,797.75;5,850.00;2,470.25;707.75;1,815.50
Jan 11, 2023 10:00 PM;Jan 11, 2023 11:00 PM;4,390.75;1,442.25;4,418.75;34,852.00;2.00;127.50;2,360.00;7,010.50;5,334.75;2,467.00;750.75;1,823.00
Jan 11, 2023 11:00 PM;Jan 12, 2023 12:00 AM;4,307.50;1,450.00;4,348.75;36,672.00;2.50;120.00;2,360.00;5,597.50;5,104.75;2,212.50;232.25;1,783.00
Jan 12, 2023 12:00 AM;Jan 12, 2023 1:00 AM;4,220.75;1,461.00;4,967.75;38,102.00;2.00;119.00;2,359.75;4,985.75;4,765.50;2,071.25;89.25;1,904.50
Jan 12, 2023 1:00 AM;Jan 12, 2023 2:00 AM;4,129.75;1,437.25;5,033.50;37,218.25;2.25;119.75;2,359.00;4,884.00;4,418.50;2,075.25;125.00;1,902.75
Jan 12, 2023 2:00 AM;Jan 12, 2023 3:00 AM;4,156.50;1,416.50;5,269.50;35,489.50;2.00;119.00;2,359.50;5,379.25;4,290.00;2,068.25;89.00;1,905.25
Jan 12, 2023 3:00 AM;Jan 12, 2023 4:00 AM;4,181.00;1,445.75;5,872.00;34,789.50;2.25;118.25;2,362.50;5,343.75;3,860.00;2,068.25;88.75;1,890.75
Jan 12, 2023 4:00 AM;Jan 12, 2023 5:00 AM;4,203.00;1,433.25;5,605.50;34,798.00;2.00;118.75;2,365.00;5,342.25;3,742.75;2,070.00;175.25;1,885.75
Jan 12, 2023 5:00 AM;Jan 12, 2023 6:00 AM;4,256.25;1,416.75;5,287.25;37,540.25;2.25;117.75;2,361.00;5,367.50;3,817.25;2,125.25;169.25;1,875.50
